"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009201","ribonucleoside triphosphate biosynthetic process","16/366","121/18860",0.132231404958678,6.8138915232805,9.0254912648398,1.6421258775455e-09,2.74020831218244e-07,2.22231863611077e-07,"ATP5F1E/NDUFA3/ATP5ME/ATP5MF/NDUFB1/NDUFA1/NME2/NDUFA12/NDUFS5/NDUFB4/ALDOA/NDUFS8/NDUFA6/NDUFB5/IMPDH2/STOML2",16
"GO:0015986","proton motive force-driven ATP synthesis","13/366","76/18860",0.171052631578947,8.8143514524015,9.60262883158204,2.26953300757037e-09,3.5272657279614e-07,2.86062498493784e-07,"ATP5F1E/NDUFA3/ATP5ME/ATP5MF/NDUFB1/NDUFA1/NDUFA12/NDUFS5/NDUFB4/NDUFS8/NDUFA6/NDUFB5/STOML2",13
"GO:0031396","regulation of protein ubiquitination","20/366","200/18860",0.1,5.15300546448087,8.30627158731529,2.29759362165281e-09,3.5272657279614e-07,2.86062498493784e-07,"TNFAIP3/HSPA1B/HSPA1A/RPL11/RPS7/RPS3/HSP90AA1/UBB/NPM1/SQSTM1/UBE2S/DNAJA1/TBC1D7/RPL5/HERPUD1/HSP90AB1/ISG15/UBE2N/CDK5RAP3/RIPK2",20
"GO:0009142","nucleoside triphosphate biosynthetic process","16/366","129/18860",0.124031007751938,6.39132460710806,8.64359283150811,4.24892701902976e-09,6.27206996116777e-07,5.08667092925951e-07,"ATP5F1E/NDUFA3/ATP5ME/ATP5MF/NDUFB1/NDUFA1/NME2/NDUFA12/NDUFS5/NDUFB4/ALDOA/NDUFS8/NDUFA6/NDUFB5/IMPDH2/STOML2",16
"GO:0042273","ribosomal large subunit biogenesis","12/366","69/18860",0.173913043478261,8.96174863387978,9.32057075049466,7.77449377294924e-09,1.10512989261404e-06,8.96264252889314e-07,"RPL35A/RPL26/RPL11/RPL35/WDR74/RPL24/RPL14/NPM1/RPL5/RSL24D1/NSA2/DHX30",12
"GO:0009205","purine ribonucleoside triphosphate metabolic process","22/366","264/18860",0.0833333333333333,4.29417122040073,7.58268141619738,1.09470926859615e-08,1.50053363316858e-06,1.21693808542813e-06,"IER3/ATP5F1E/HSPA1B/HSPA1A/DDIT4/HSPA8/NDUFA3/ATP5ME/ATP5MF/NDUFB1/NDUFA1/NME2/NDUFA12/NDUFS5/NDUFB4/ALDOA/NDUFS8/NDUFA6/LDHA/NDUFB5/IMPDH2/STOML2",22
"GO:1903320","regulation of protein modification by small protein conjugation or removal","21/366","242/18860",0.0867768595041322,4.47161631215283,7.64640569508201,1.16697945793021e-08,1.54443695156419e-06,1.25254383197809e-06,"TNFAIP3/HSPA1B/HSPA1A/RPL11/RPS7/RPS3/HSP90AA1/ZC3H12A/UBB/NPM1/SQSTM1/UBE2S/DNAJA1/TBC1D7/RPL5/HERPUD1/HSP90AB1/ISG15/UBE2N/CDK5RAP3/RIPK2",21
"GO:0006754","ATP biosynthetic process","14/366","104/18860",0.134615384615385,6.93673812526271,8.54041345648088,1.37421968004845e-08,1.75808504400865e-06,1.42581319084325e-06,"ATP5F1E/NDUFA3/ATP5ME/ATP5MF/NDUFB1/NDUFA1/NDUFA12/NDUFS5/NDUFB4/ALDOA/NDUFS8/NDUFA6/NDUFB5/STOML2",14
"GO:1901873","regulation of post-translational protein modification","21/366","247/18860",0.0850202429149798,4.38109776332382,7.52458344431877,1.67229289704731e-08,2.07040649640889e-06,1.67910699374156e-06,"TNFAIP3/HSPA1B/HSPA1A/RPL11/RPS7/RPS3/HSP90AA1/ZC3H12A/UBB/NPM1/SQSTM1/UBE2S/DNAJA1/TBC1D7/RPL5/HERPUD1/HSP90AB1/ISG15/UBE2N/CDK5RAP3/RIPK2",21
"GO:0009144","purine nucleoside triphosphate metabolic process","22/366","271/18860",0.0811808118081181,4.18325166858226,7.42526663529405,1.7620327335592e-08,2.11333800981256e-06,1.71392460300479e-06,"IER3/ATP5F1E/HSPA1B/HSPA1A/DDIT4/HSPA8/NDUFA3/ATP5ME/ATP5MF/NDUFB1/NDUFA1/NME2/NDUFA12/NDUFS5/NDUFB4/ALDOA/NDUFS8/NDUFA6/LDHA/NDUFB5/IMPDH2/STOML2",22
