"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002200","somatic diversification of immune receptors","4/137","79/18860",0.0506329113924051,6.97034094058949,4.54867823797724,0.00262747925891488,0.0370211827581106,0.0292203351267744,"NFKBIZ/LEF1/ATM/BCL11B",4
"GO:0001952","regulation of cell-matrix adhesion","5/137","131/18860",0.0381679389312977,5.25436006017719,4.17969403162297,0.00269267758230925,0.0370362379668324,0.0292322180060203,"CCR7/BCL2/LEF1/MACF1/UTRN",5
"GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","9/137","402/18860",0.0223880597014925,3.08203508007408,3.60944678711734,0.00270842065844966,0.0370362379668324,0.0292322180060203,"HLA-A/SOCS3/NFKBIZ/LEF1/JUNB/BACH2/JAK1/PRKCQ/RFTN1",9
"GO:0032970","regulation of actin filament-based process","9/137","402/18860",0.0223880597014925,3.08203508007408,3.60944678711734,0.00270842065844966,0.0370362379668324,0.0292322180060203,"CCR7/PDE4B/SSH2/MYH9/PDE4D/ARHGEF18/BCAS3/NCK2/CYFIP2",9
"GO:0001865","NK T cell differentiation","2/137","11/18860",0.181818181818182,25.0298606502986,6.81922990944098,0.00275997515011881,0.0370362379668324,0.0292322180060203,"TGFBR2/ITK",2
"GO:0002317","plasma cell differentiation","2/137","11/18860",0.181818181818182,25.0298606502986,6.81922990944098,0.00275997515011881,0.0370362379668324,0.0292322180060203,"NFKBIZ/XBP1",2
"GO:0007077","mitotic nuclear membrane disassembly","2/137","11/18860",0.181818181818182,25.0298606502986,6.81922990944098,0.00275997515011881,0.0370362379668324,0.0292322180060203,"PRKCA/PRKCB",2
"GO:0045586","regulation of gamma-delta T cell differentiation","2/137","11/18860",0.181818181818182,25.0298606502986,6.81922990944098,0.00275997515011881,0.0370362379668324,0.0292322180060203,"LEF1/LCK",2
"GO:0046645","positive regulation of gamma-delta T cell activation","2/137","11/18860",0.181818181818182,25.0298606502986,6.81922990944098,0.00275997515011881,0.0370362379668324,0.0292322180060203,"LEF1/LCK",2
"GO:0061470","T follicular helper cell differentiation","2/137","11/18860",0.181818181818182,25.0298606502986,6.81922990944098,0.00275997515011881,0.0370362379668324,0.0292322180060203,"FOXP1/GPR183",2
"GO:2000197","regulation of ribonucleoprotein complex localization","2/137","11/18860",0.181818181818182,25.0298606502986,6.81922990944098,0.00275997515011881,0.0370362379668324,0.0292322180060203,"NEAT1/WNK1",2
"GO:0070670","response to interleukin-4","3/137","39/18860",0.0769230769230769,10.5895564289725,5.12792152579019,0.00283045987293178,0.0376237543486875,0.0296959369985345,"LEF1/JAK1/XBP1",3
"GO:2000316","regulation of T-helper 17 type immune response","3/137","39/18860",0.0769230769230769,10.5895564289725,5.12792152579019,0.00283045987293178,0.0376237543486875,0.0296959369985345,"NFKBIZ/JUNB/PRKCQ",3
"GO:0060326","cell chemotaxis","8/137","330/18860",0.0242424242424242,3.33731475337315,3.66410875754029,0.00286644997033806,0.037887715611575,0.0299042781693841,"CCR7/PDE4B/RIPOR2/LEF1/PIK3CD/GPR183/PRKCQ/WNK1",8
"GO:1900076","regulation of cellular response to insulin stimulus","4/137","81/18860",0.0493827160493827,6.79823375687123,4.47336044952666,0.00287720764403018,0.037887715611575,0.0299042781693841,"SOCS3/PRKCQ/PIP4K2A/PRKCB",4
