"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032755","positive regulation of interleukin-6 production","17/922","103/18860",0.16504854368932,3.37615567676853,5.48213334183743,9.7832651026242e-06,0.000243536812845907,0.000174868989928357,"POU2F2/IL17RA/ZBTB20/SYK/IL6R/PYCARD/CD36/PLCG2/MBP/NOD2/TLR1/LILRA5/ARHGEF2/UNC93B1/MYD88/LGALS9/TLR8",17
"GO:0043409","negative regulation of MAPK cascade","24/922","183/18860",0.131147540983607,2.68269264962128,5.18578567912465,1.03136313677525e-05,0.000254270681028053,0.000182576328564769,"RGS2/DUSP6/LYN/PTPRJ/RNF149/PTPRC/PRKCD/SH2B3/PTPN6/CSK/ASH1L/SIRPA/NLRP12/PIK3CB/ITCH/NCOR1/PAFAH1B1/EIF3A/TNIP1/FOXO1/HIPK3/CDK12/TAOK3/DLG1",24
"GO:0051250","negative regulation of lymphocyte activation","24/922","183/18860",0.131147540983607,2.68269264962128,5.18578567912465,1.03136313677525e-05,0.000254270681028053,0.000182576328564769,"CEBPB/VSIR/LYN/FGR/JAK3/CR1/RIPOR2/HLA-E/TMEM131L/LGALS3/PTPN6/CSK/PRDX2/INPP5D/TNFAIP8L2/RUNX1/ITCH/PKN1/IL4R/TSPAN32/CBFB/LGALS9/PELI1/DLG1",24
"GO:0030593","neutrophil chemotaxis","15/922","83/18860",0.180722891566265,3.69678279277631,5.58225527065549,1.04613954760182e-05,0.000256679598091011,0.000184306025560875,"ITGB2/JAML/SYK/CSF3R/RIPOR2/PIK3CD/C5AR1/CAMK1D/NCKAP1L/LGALS3/GBF1/PREX1/PIK3CG/VAV3/VAV1",15
"GO:0045444","fat cell differentiation","30/922","259/18860",0.115830115830116,2.36936657760953,5.03082534683627,1.08509433500829e-05,0.000264969702377262,0.000190258645807468,"RGS2/CEBPB/ZFP36L1/OSBPL8/ALOX5/PIAS1/RREB1/OSBPL11/NIPBL/CTBP2/ZBTB7A/EP300/SORT1/TRIO/ZNF516/TCF7L2/MAPK14/STK4/EGR2/TBL1XR1/METRNL/STK3/WDFY2/PIM1/ZNF385A/ASXL2/FOXO1/SMAD3/STEAP4/FAM120B",30
"GO:0002688","regulation of leukocyte chemotaxis","19/922","126/18860",0.150793650793651,3.08456426677685,5.32259086730632,1.15867911364947e-05,0.000280269174282759,0.00020124426710754,"SPI1/LYN/PTPRJ/CCR1/IL6R/RIPOR2/RIN3/C5AR1/CX3CR1/CAMK1D/NCKAP1L/WNK1/PTK2B/NEDD9/PADI2/MAPK1/CSF1R/LGALS9/SWAP70",19
"GO:0043500","muscle adaptation","19/922","126/18860",0.150793650793651,3.08456426677685,5.32259086730632,1.15867911364947e-05,0.000280269174282759,0.00020124426710754,"RGS2/TNFRSF1B/ROCK1/ARRB1/HDAC4/MTPN/GSN/PPP3CA/TNFRSF1A/ATP2B4/FOXP1/FOXO1/SMAD3/MEF2A/ROCK2/CAMK2D/YY1/CAMK2G/FOXO3",19
"GO:0045123","cellular extravasation","14/922","74/18860",0.189189189189189,3.86996541009556,5.60806636409329,1.18686696697304e-05,0.000285739615335105,0.00020517225848637,"ITGB2/JAML/RIPOR2/PIK3CD/ROCK1/ITGAL/EXT1/CX3CR1/PECAM1/SIRPA/SELPLG/F11R/ADAM8/PIK3CG",14
"GO:0003300","cardiac muscle hypertrophy","17/922","105/18860",0.161904761904762,3.31184794959198,5.38558845545088,1.27308343037034e-05,0.000303645201439029,0.000218029172065384,"RGS2/TNFRSF1B/ROCK1/ARRB1/HDAC4/PAK2/MTPN/PPP3CA/TNFRSF1A/ATP2B4/FOXP1/FOXO1/SMAD3/MEF2A/ROCK2/CAMK2D/YY1",17
"GO:0090132","epithelium migration","17/922","105/18860",0.161904761904762,3.31184794959198,5.38558845545088,1.27308343037034e-05,0.000303645201439029,0.000218029172065384,"CORO1A/RTN4/DOCK5/RREB1/TGFBR2/ROCK1/PLCG2/MAP4K4/IQSEC1/CLASP2/PKN2/HBEGF/PPM1F/MACF1/PKN1/CD63/ZEB2",17
"GO:0016049","cell growth","47/922","499/18860",0.094188376753507,1.9266733032225,4.7562704340449,1.3454645404662e-05,0.000319423248310679,0.000229358428974209,"RGS2/CFL1/PTPRJ/DISC1/RTN4/GSK3B/TGFBR2/EXT1/LAMTOR1/IQGAP1/DIP2B/MTPN/RPS6KA1/CLASP2/MAPKAP1/NRG1/OGFR/CYFIP1/PRICKLE1/RPS6KA3/SMURF1/HBEGF/ITCH/PUM2/RICTOR/VCL/PAFAH1B1/MACF1/ADNP/FOXP1/CPNE1/ULK2/PLAA/ARHGEF11/SERTAD3/SMAD3/SGK3/CDKN2D/NIN/ZEB2/CAMK2D/YY1/SEMA4D/SIPA1/USP9X/GOLGA4/IGFBP7",47
"GO:0042267","natural killer cell mediated cytotoxicity","15/922","85/18860",0.176470588235294,3.6097996682404,5.46719346763429,1.41163787020199e-05,0.000333588893935291,0.00023952991850432,"HLA-C/HLA-A/GRB2/CORO1A/LYST/HLA-E/PTPN6/INPP5D/PIK3CB/AP1G1/UNC13D/STAT5B/RAB27A/LGALS9/VAV1",15
